7.020535124870652677e-01 -7.929870029250603025e-01 -8.135677016580709076e-01 -9.325913750450076645e-01 -8.415196239435267511e-01
2.071119984878839748e-01 -2.894362117201731976e-03 -9.361561242819866901e-01 6.404642151410764317e-01 -2.170832879750621558e-01
-2.128344959436616612e-01 2.154053688295882729e-01 -3.465441357215204299e-02 -9.546929318894994410e-01 -2.141829112448956351e-01
2.938702846763887599e-01 7.707234141870109578e-01 -2.511455201352392752e-01 -6.884916017872491079e-01 -6.226506330243786191e-01
-6.727835612902381968e-01 9.268298906868726039e-01 9.762743520455487989e-01 -2.422067008184394243e-01 -3.849380608267640724e-01
5.474010916902738444e-01 -3.806839400451924593e-01 6.059525271391075218e-01 5.524561777454073397e-01 3.316827340959265236e-01
-1.077638637920776965e-01 6.995854172665980641e-01 9.816874034923139813e-01 -5.088705963990443060e-01 -8.352004946099471638e-01
5.889209749179917797e-01 -9.285127155412951083e-01 3.652355926862924651e-01 6.255908360142115043e-03 8.925686656668618824e-01
5.088140614883625013e-01 3.976282805168285250e-01 2.549798991621299304e-01 6.479185358325540989e-01 -9.646029615945770352e-01
3.307471495634346503e-01 7.623205246335245100e-01 -6.860934543854932954e-01 7.548760724848906367e-01 -7.680617521102679479e-01
5.401780242672207244e-01 6.540047818588035078e-02 9.552934909526635820e-01 -7.303786919432475599e-02 2.787175934247381193e-01
-6.634998091577160029e-01 -5.607055894451222766e-01 5.648275010025938236e-01 -2.343031508135671181e-01 9.948321248340752376e-02
-6.288974953139803148e-02 -4.833173740601519608e-01 3.817437997627217694e-01 9.892301647923451569e-02 9.935195943973005317e-01
-4.549231038357548496e-01 2.505003773108054332e-01 -2.488761882790642144e-01 2.543446167609491049e-01 1.125096422144591379e-01
-1.190186209682815299e-01 -1.688032605856168988e-01 2.279996738318197380e-01 -3.770609659115737866e-01 -5.586360758359663059e-01
3.793083804960033500e-01 6.909446936373118131e-01 5.859965644559281817e-01 -9.348079668043980384e-01 -6.424956387780043077e-01
7.076006232677676255e-01 7.019058730632024012e-01 -5.949435009945576169e-01 -9.497356070044324916e-01 -6.225209173680836816e-01
-2.712415642221814860e-01 2.129338157767439732e-01 -6.688322815535463484e-02 2.569935700145700164e-01 8.114012729139774560e-01
4.097561205491593306e-01 4.289599546036371169e-01 -6.311267224348098281e-01 -4.114961921086868202e-01 -5.996230473679535766e-01
4.123621703950213213e-01 4.332495290429700940e-01 -3.694291230512374291e-01 -4.333744313505860646e-03 -7.901201682138099258e-01
7.262690220686351950e-01 3.343219873178755464e-01 -9.493410490369722510e-01 6.071431936658637785e-01 8.682779159562707960e-01
9.632712833193168844e-01 -9.198692342995793414e-01 -4.749996102443998502e-01 -9.593175476620601216e-01 -6.278973998684080904e-01
-6.158321736663907586e-01 -8.439195059969422097e-01 -5.889647563371158689e-01 -6.811301507681171152e-01 -6.295724728683402827e-01
5.527412267824118874e-01 -8.326578784321188031e-01 -7.059749882587729175e-02 7.883576082879153457e-01 -5.193422463268175804e-01
-2.720189828300421109e-01 5.410314857173808001e-01 -1.986726446470465923e-02 4.646607367746409256e-01 8.101898458069083375e-01
-9.918934034688731138e-02 8.281083273747398277e-01 4.597850969324381865e-01 -2.839240494894441635e-01 -6.319458636048707056e-01
-5.685836118102129966e-01 -7.911187383453901489e-01 1.758311175434770224e-01 8.464342374602289443e-01 -2.069318875863961349e-01
-1.848059403267849898e-01 -3.991181864894801645e-01 -8.020678817853987841e-01 7.908104809262437307e-01 8.067757880198211939e-01
-8.909781273642782828e-01 -1.813723653418750636e-01 5.962828537317697020e-01 8.059542954158458450e-01 -8.278373047340448210e-02
6.176260028872868624e-01 3.605739777420626790e-01 2.806557139903260722e-01 -8.015389313249958736e-01 5.630332609270631838e-01
-8.851230445142324044e-01 -4.460605229388705517e-01 -8.493612090210886922e-01 4.630295657624148298e-01 -1.907513764514938703e-01
6.503842607704688472e-01 5.737467531709838919e-01 -2.807773416166330360e-01 -3.823756296277895927e-01 -4.097112350734140040e-01
-7.665692860464756730e-01 5.413469008985414277e-01 5.870344212674940554e-01 1.095477513374789602e-01 -2.375415564012177683e-01
5.831584479598745929e-01 4.337093265899083505e-01 -7.524433750920800357e-01 -1.769281584354363002e-01 5.000058717143986975e-01
-6.191383688205831515e-01 -3.187483501599530644e-01 8.032408654735616604e-01 -5.465229195764911285e-01 -7.861082658233087272e-02
-5.564995185235015462e-01 6.387501598774067979e-01 -6.572694662939702059e-01 -7.974165158045587454e-01 -3.834403201597555988e-01
4.952639003173038290e-01 -9.847360296672991176e-01 -6.910260687516449618e-01 5.729210430270696985e-01 9.149417608262147006e-01
7.887605502815118186e-01 -6.311715410356708578e-01 -5.903138266676299928e-01 8.546052777180910276e-01 -5.518925392046540868e-01
-1.341169604854148822e-01 -6.806145703692649818e-01 8.116358513390609097e-02 -6.184061630459938286e-01 3.228669394788925562e-01
2.258491839221485886e-01 -3.502642897920926757e-02 -5.358528986278099371e-01 -6.400743219482274426e-02 -2.803718693543046925e-01
